ANO;MÊS;DIA;HORA;qtdDiasUteis;TotalLIGs;MédiaLIGs;TotalAtds;MédiaAtds;Ligs/Atds
2022;4;27;07:00;18;37;2.06;7;0.39;5
2022;4;27;08:00;18;40;2.22;10;0.56;4
2022;4;27;09:00;18;54;3.00;14;0.78;3
2022;4;27;10:00;18;59;3.28;14;0.78;4
2022;4;27;11:00;18;67;3.72;14;0.78;4
2022;4;27;12:00;18;46;2.56;14;0.78;3
2022;4;27;13:00;18;28;1.56;9;0.50;3
2022;4;27;14:00;18;23;1.28;7;0.39;3
2022;4;27;15:00;18;28;1.56;3;0.17;9
2022;4;27;16:00;18;32;1.78;3;0.17;10
2022;4;27;17:00;18;6;0.33;3;0.17;2
2022;4;27;18:00;18;5;0.28;3;0.17;1
2022;4;28;07:00;18;18;1.00;7;0.39;2
2022;4;28;08:00;18;39;2.17;10;0.56;3
2022;4;28;09:00;18;55;3.06;13;0.72;4
2022;4;28;10:00;18;70;3.89;13;0.72;5
2022;4;28;11:00;18;59;3.28;13;0.72;4
2022;4;28;12:00;18;53;2.94;13;0.72;4
2022;4;28;13:00;18;51;2.83;9;0.50;5
2022;4;28;14:00;18;53;2.94;6;0.33;8
2022;4;28;15:00;18;52;2.89;3;0.17;17
2022;4;28;16:00;18;58;3.22;3;0.17;19
2022;4;28;17:00;18;69;3.83;3;0.17;23
2022;4;28;18:00;18;25;1.39;3;0.17;8
2022;4;28;19:00;18;2;0.11;3;0.17;0
2022;4;29;07:00;18;25;1.39;7;0.39;3
2022;4;29;08:00;18;43;2.39;10;0.56;4
2022;4;29;09:00;18;58;3.22;14;0.78;4
2022;4;29;10:00;18;39;2.17;14;0.78;2
2022;4;29;11:00;18;59;3.28;14;0.78;4
2022;4;29;12:00;18;43;2.39;14;0.78;3
2022;4;29;13:00;18;34;1.89;10;0.56;3
2022;4;29;14:00;18;22;1.22;6;0.33;3
2022;4;29;15:00;18;22;1.22;3;0.17;7
2022;4;29;16:00;18;19;1.06;3;0.17;6
2022;4;29;17:00;18;15;0.83;3;0.17;5
2022;4;29;18:00;18;1;0.06;3;0.17;0
2022;4;29;19:00;18;1;0.06;3;0.17;0
2022;4;30;08:00;18;2;0.11;1;0.06;2
2022;4;30;09:00;18;9;0.50;1;0.06;9
2022;4;30;10:00;18;4;0.22;1;0.06;4
2022;4;30;11:00;18;2;0.11;1;0.06;2
2022;4;30;12:00;18;2;0.11;1;0.06;2
2022;4;30;13:00;18;2;0.11;1;0.06;2
2022;4;30;14:00;18;1;0.06;1;0.06;1
2022;4;30;17:00;18;1;0.06;1;0.06;1
2022;5;1;08:00;21;5;0.24;0;0.00;5
2022;5;1;09:00;21;2;0.10;0;0.00;2
2022;5;1;10:00;21;6;0.29;1;0.05;6
2022;5;1;11:00;21;1;0.05;1;0.05;1
2022;5;1;14:00;21;2;0.10;1;0.05;2
2022;5;2;07:00;21;39;1.86;8;0.38;4
2022;5;2;08:00;21;70;3.33;9;0.43;7
2022;5;2;09:00;21;64;3.05;14;0.67;4
2022;5;2;10:00;21;58;2.76;14;0.67;4
2022;5;2;11:00;21;71;3.38;14;0.67;5
2022;5;2;12:00;21;69;3.29;14;0.67;4
2022;5;2;13:00;21;59;2.81;9;0.43;6
2022;5;2;14:00;21;62;2.95;6;0.29;10
2022;5;2;15:00;21;54;2.57;2;0.10;27
2022;5;2;16:00;21;43;2.05;2;0.10;21
2022;5;2;17:00;21;22;1.05;2;0.10;11
2022;5;2;18:00;21;6;0.29;2;0.10;3
2022;5;3;07:00;21;36;1.71;7;0.33;5
2022;5;3;08:00;21;94;4.48;9;0.43;10
2022;5;3;09:00;21;101;4.81;13;0.62;7
2022;5;3;10:00;21;83;3.95;13;0.62;6
2022;5;3;11:00;21;53;2.52;13;0.62;4
2022;5;3;12:00;21;65;3.10;13;0.62;5
2022;5;3;13:00;21;26;1.24;10;0.48;2
2022;5;3;14:00;21;25;1.19;7;0.33;3
2022;5;3;15:00;21;25;1.19;3;0.14;8
2022;5;3;16:00;21;21;1.00;3;0.14;7
2022;5;3;17:00;21;6;0.29;3;0.14;2
2022;5;3;18:00;21;1;0.05;3;0.14;0
2022;5;4;07:00;21;64;3.05;7;0.33;9
2022;5;4;08:00;21;146;6.95;9;0.43;16
2022;5;4;09:00;21;98;4.67;12;0.57;8
2022;5;4;10:00;21;55;2.62;13;0.62;4
2022;5;4;11:00;21;56;2.67;13;0.62;4
2022;5;4;12:00;21;45;2.14;13;0.62;3
2022;5;4;13:00;21;24;1.14;9;0.43;2
2022;5;4;14:00;21;27;1.29;7;0.33;3
2022;5;4;15:00;21;29;1.38;3;0.14;9
2022;5;4;16:00;21;18;0.86;3;0.14;6
2022;5;4;17:00;21;6;0.29;3;0.14;2
2022;5;4;18:00;21;4;0.19;3;0.14;1
2022;5;4;19:00;21;1;0.05;3;0.14;0
2022;5;5;07:00;21;29;1.38;7;0.33;4
2022;5;5;08:00;21;44;2.10;10;0.48;4
2022;5;5;09:00;21;56;2.67;15;0.71;3
2022;5;5;10:00;21;52;2.48;15;0.71;3
2022;5;5;11:00;21;42;2.00;15;0.71;2
2022;5;5;12:00;21;32;1.52;14;0.67;2
2022;5;5;13:00;21;20;0.95;8;0.38;2
2022;5;5;14:00;21;21;1.00;7;0.33;3
2022;5;5;15:00;21;21;1.00;3;0.14;7
2022;5;5;16:00;21;19;0.90;3;0.14;6
2022;5;5;17:00;21;6;0.29;3;0.14;2
2022;5;5;18:00;21;1;0.05;3;0.14;0
2022;5;6;07:00;21;20;0.95;7;0.33;2
2022;5;6;08:00;21;28;1.33;10;0.48;2
2022;5;6;09:00;21;30;1.43;15;0.71;2
2022;5;6;10:00;21;44;2.10;15;0.71;2
2022;5;6;11:00;21;31;1.48;15;0.71;2
2022;5;6;12:00;21;28;1.33;15;0.71;1
2022;5;6;13:00;21;12;0.57;10;0.48;1
2022;5;6;14:00;21;19;0.90;8;0.38;2
2022;5;6;15:00;21;14;0.67;3;0.14;4
2022;5;6;16:00;21;6;0.29;3;0.14;2
2022;5;6;17:00;21;5;0.24;3;0.14;1
2022;5;6;18:00;21;4;0.19;3;0.14;1
2022;5;7;08:00;21;1;0.05;1;0.05;1
2022;5;7;15:00;21;2;0.10;1;0.05;2
2022;5;9;07:00;21;18;0.86;8;0.38;2
2022;5;9;08:00;21;43;2.05;11;0.52;3
2022;5;9;09:00;21;49;2.33;15;0.71;3
2022;5;9;10:00;21;50;2.38;15;0.71;3
2022;5;9;11:00;21;47;2.24;15;0.71;3
2022;5;9;12:00;21;46;2.19;15;0.71;3
2022;5;9;13:00;21;25;1.19;11;0.52;2
2022;5;9;14:00;21;24;1.14;8;0.38;3
2022;5;9;15:00;21;30;1.43;3;0.14;10
2022;5;9;16:00;21;15;0.71;3;0.14;5
2022;5;9;17:00;21;7;0.33;3;0.14;2
2022;5;9;18:00;21;4;0.19;3;0.14;1
2022;5;10;07:00;21;20;0.95;7;0.33;2
2022;5;10;08:00;21;40;1.90;10;0.48;4
2022;5;10;09:00;21;51;2.43;14;0.67;3
2022;5;10;10:00;21;22;1.05;14;0.67;1
2022;5;10;11:00;21;38;1.81;14;0.67;2
2022;5;10;12:00;21;30;1.43;14;0.67;2
2022;5;10;13:00;21;19;0.90;11;0.52;1
2022;5;10;14:00;21;15;0.71;9;0.43;1
2022;5;10;15:00;21;19;0.90;3;0.14;6
2022;5;10;16:00;21;20;0.95;3;0.14;6
2022;5;10;17:00;21;18;0.86;3;0.14;6
2022;5;10;18:00;21;6;0.29;3;0.14;2
2022;5;11;07:00;21;17;0.81;7;0.33;2
2022;5;11;08:00;21;45;2.14;11;0.52;4
2022;5;11;09:00;21;45;2.14;14;0.67;3
2022;5;11;10:00;21;40;1.90;14;0.67;2
2022;5;11;11:00;21;43;2.05;14;0.67;3
2022;5;11;12:00;21;30;1.43;14;0.67;2
2022;5;11;13:00;21;20;0.95;10;0.48;2
2022;5;11;14:00;21;18;0.86;7;0.33;2
2022;5;11;15:00;21;33;1.57;3;0.14;11
2022;5;11;16:00;21;21;1.00;3;0.14;7
2022;5;11;17:00;21;12;0.57;3;0.14;4
2022;5;11;18:00;21;1;0.05;3;0.14;0
2022;5;12;07:00;21;24;1.14;8;0.38;3
2022;5;12;08:00;21;36;1.71;10;0.48;3
2022;5;12;09:00;21;35;1.67;13;0.62;2
2022;5;12;10:00;21;41;1.95;13;0.62;3
2022;5;12;11:00;21;38;1.81;13;0.62;2
2022;5;12;12:00;21;28;1.33;14;0.67;2
2022;5;12;13:00;21;24;1.14;9;0.43;2
2022;5;12;14:00;21;22;1.05;6;0.29;3
2022;5;12;15:00;21;22;1.05;3;0.14;7
2022;5;12;16:00;21;22;1.05;5;0.24;4
2022;5;12;17:00;21;5;0.24;5;0.24;1
2022;5;12;18:00;21;3;0.14;5;0.24;0
2022;5;13;07:00;21;14;0.67;7;0.33;2
2022;5;13;08:00;21;29;1.38;9;0.43;3
2022;5;13;09:00;21;32;1.52;14;0.67;2
2022;5;13;10:00;21;42;2.00;14;0.67;3
2022;5;13;11:00;21;42;2.00;14;0.67;3
2022;5;13;12:00;21;30;1.43;14;0.67;2
2022;5;13;13:00;21;21;1.00;12;0.57;1
2022;5;13;14:00;21;18;0.86;9;0.43;2
2022;5;13;15:00;21;13;0.62;4;0.19;3
2022;5;13;16:00;21;17;0.81;5;0.24;3
2022;5;13;17:00;21;9;0.43;5;0.24;1
2022;5;13;18:00;21;2;0.10;5;0.24;0
2022;5;14;08:00;21;1;0.05;1;0.05;1
2022;5;14;09:00;21;3;0.14;1;0.05;3
2022;5;14;10:00;21;1;0.05;1;0.05;1
2022;5;14;11:00;21;3;0.14;1;0.05;3
2022;5;14;12:00;21;1;0.05;2;0.10;0
2022;5;14;13:00;21;1;0.05;2;0.10;0
2022;5;14;14:00;21;1;0.05;2;0.10;0
2022;5;14;16:00;21;1;0.05;1;0.05;1
2022;5;14;17:00;21;2;0.10;1;0.05;2
2022;5;14;19:00;21;1;0.05;1;0.05;1
2022;5;15;08:00;21;2;0.10;1;0.05;2
2022;5;15;13:00;21;1;0.05;2;0.10;0
2022;5;16;07:00;21;18;0.86;6;0.29;3
2022;5;16;08:00;21;36;1.71;9;0.43;4
2022;5;16;09:00;21;49;2.33;14;0.67;3
2022;5;16;10:00;21;45;2.14;14;0.67;3
2022;5;16;11:00;21;56;2.67;14;0.67;4
2022;5;16;12:00;21;52;2.48;14;0.67;3
2022;5;16;13:00;21;22;1.05;12;0.57;1
2022;5;16;14:00;21;37;1.76;9;0.43;4
2022;5;16;15:00;21;24;1.14;4;0.19;6
2022;5;16;16:00;21;18;0.86;4;0.19;4
2022;5;16;17:00;21;15;0.71;4;0.19;3
2022;5;16;18:00;21;4;0.19;4;0.19;1
2022;5;17;07:00;21;16;0.76;6;0.29;2
2022;5;17;08:00;21;38;1.81;9;0.43;4
2022;5;17;09:00;21;42;2.00;13;0.62;3
2022;5;17;10:00;21;34;1.62;13;0.62;2
2022;5;17;11:00;21;40;1.90;13;0.62;3
2022;5;17;12:00;21;29;1.38;13;0.62;2
2022;5;17;13:00;21;24;1.14;11;0.52;2
2022;5;17;14:00;21;15;0.71;8;0.38;1
2022;5;17;15:00;21;27;1.29;4;0.19;6
2022;5;17;16:00;21;17;0.81;5;0.24;3
2022;5;17;17:00;21;7;0.33;5;0.24;1
2022;5;17;18:00;21;1;0.05;5;0.24;0
2022;5;17;19:00;21;1;0.05;5;0.24;0
2022;5;18;07:00;21;92;4.38;6;0.29;15
2022;5;18;08:00;21;55;2.62;9;0.43;6
2022;5;18;09:00;21;45;2.14;13;0.62;3
2022;5;18;10:00;21;49;2.33;13;0.62;3
2022;5;18;11:00;21;32;1.52;13;0.62;2
2022;5;18;12:00;21;24;1.14;13;0.62;1
2022;5;18;13:00;21;41;1.95;11;0.52;3
2022;5;18;14:00;21;18;0.86;8;0.38;2
2022;5;18;15:00;21;14;0.67;4;0.19;3
2022;5;18;16:00;21;16;0.76;5;0.24;3
2022;5;18;17:00;21;13;0.62;5;0.24;2
2022;5;18;18:00;21;2;0.10;5;0.24;0
2022;5;18;19:00;21;3;0.14;5;0.24;0
2022;5;19;07:00;21;16;0.76;6;0.29;2
2022;5;19;08:00;21;40;1.90;9;0.43;4
2022;5;19;09:00;21;45;2.14;13;0.62;3
2022;5;19;10:00;21;42;2.00;13;0.62;3
2022;5;19;11:00;21;51;2.43;13;0.62;3
2022;5;19;12:00;21;35;1.67;13;0.62;2
2022;5;19;13:00;21;22;1.05;12;0.57;1
2022;5;19;14:00;21;20;0.95;9;0.43;2
2022;5;19;15:00;21;18;0.86;5;0.24;3
2022;5;19;16:00;21;14;0.67;5;0.24;2
2022;5;19;17:00;21;13;0.62;5;0.24;2
2022;5;19;18:00;21;7;0.33;5;0.24;1
2022;5;20;07:00;21;23;1.10;7;0.33;3
2022;5;20;08:00;21;30;1.43;8;0.38;3
2022;5;20;09:00;21;31;1.48;12;0.57;2
2022;5;20;10:00;21;35;1.67;12;0.57;2
2022;5;20;11:00;21;53;2.52;12;0.57;4
2022;5;20;12:00;21;23;1.10;12;0.57;1
2022;5;20;13:00;21;21;1.00;10;0.48;2
2022;5;20;14:00;21;26;1.24;8;0.38;3
2022;5;20;15:00;21;17;0.81;5;0.24;3
2022;5;20;16:00;21;3;0.14;5;0.24;0
2022;5;20;17:00;21;3;0.14;5;0.24;0
2022;5;21;08:00;21;2;0.10;1;0.05;2
2022;5;21;09:00;21;1;0.05;1;0.05;1
2022;5;21;11:00;21;1;0.05;1;0.05;1
2022;5;21;13:00;21;1;0.05;2;0.10;0
2022;5;21;14:00;21;1;0.05;2;0.10;0
2022;5;21;15:00;21;1;0.05;2;0.10;0
2022;5;21;16:00;21;2;0.10;1;0.05;2
2022;5;22;10:00;21;1;0.05;1;0.05;1
2022;5;22;12:00;21;1;0.05;1;0.05;1
2022;5;22;13:00;21;1;0.05;1;0.05;1
2022;5;23;07:00;21;22;1.05;6;0.29;3
2022;5;23;08:00;21;40;1.90;10;0.48;4
2022;5;23;09:00;21;48;2.29;14;0.67;3
2022;5;23;10:00;21;54;2.57;14;0.67;3
2022;5;23;11:00;21;48;2.29;14;0.67;3
2022;5;23;12:00;21;30;1.43;13;0.62;2
2022;5;23;13:00;21;20;0.95;9;0.43;2
2022;5;23;14:00;21;20;0.95;7;0.33;2
2022;5;23;15:00;21;25;1.19;4;0.19;6
2022;5;23;16:00;21;13;0.62;4;0.19;3
2022;5;23;17:00;21;11;0.52;4;0.19;2
2022;5;23;18:00;21;5;0.24;4;0.19;1
2022;5;24;07:00;21;27;1.29;6;0.29;4
2022;5;24;08:00;21;54;2.57;8;0.38;6
2022;5;24;09:00;21;52;2.48;13;0.62;4
2022;5;24;10:00;21;47;2.24;13;0.62;3
2022;5;24;11:00;21;44;2.10;13;0.62;3
2022;5;24;12:00;21;28;1.33;13;0.62;2
2022;5;24;13:00;21;20;0.95;11;0.52;1
2022;5;24;14:00;21;1;0.05;8;0.38;0
2022;5;25;07:00;21;1;0.05;4;0.19;0
2022;5;25;10:00;21;1;0.05;8;0.38;0
2022;5;26;07:00;21;13;0.62;5;0.24;2
2022;5;26;08:00;21;19;0.90;7;0.33;2
2022;5;26;09:00;21;4;0.19;10;0.48;0
2022;5;26;10:00;21;1;0.05;10;0.48;0
2022;5;26;11:00;21;2;0.10;10;0.48;0
2022;5;26;12:00;21;1;0.05;10;0.48;0
2022;5;26;13:00;21;1;0.05;12;0.57;0
2022;5;26;14:00;21;1;0.05;9;0.43;0
2022;5;27;07:00;21;6;0.29;5;0.24;1
2022;5;27;08:00;21;2;0.10;7;0.33;0
2022;5;27;09:00;21;2;0.10;11;0.52;0
2022;5;27;10:00;21;4;0.19;11;0.52;0
2022;5;27;11:00;21;36;1.71;12;0.57;3
2022;5;27;12:00;21;43;2.05;11;0.52;3
2022;5;27;13:00;21;16;0.76;10;0.48;1
2022;5;27;14:00;21;26;1.24;8;0.38;3
2022;5;27;15:00;21;22;1.05;4;0.19;5
2022;5;27;16:00;21;8;0.38;4;0.19;2
2022;5;27;17:00;21;8;0.38;4;0.19;2
2022;5;27;18:00;21;2;0.10;4;0.19;0
2022;5;28;08:00;21;2;0.10;NULL;NULL;NULL
2022;5;28;15:00;21;1;0.05;NULL;NULL;NULL
2022;5;28;16:00;21;3;0.14;NULL;NULL;NULL
2022;5;29;10:00;21;1;0.05;0;0.00;1
2022;5;29;12:00;21;1;0.05;1;0.05;1
2022;5;29;17:00;21;1;0.05;1;0.05;1
2022;5;29;19:00;21;1;0.05;0;0.00;1
2022;5;30;07:00;21;21;1.00;3;0.14;7
2022;5;30;08:00;21;42;2.00;6;0.29;7
2022;5;30;09:00;21;60;2.86;10;0.48;6
2022;5;30;10:00;21;45;2.14;10;0.48;4
2022;5;30;11:00;21;51;2.43;10;0.48;5
2022;5;30;12:00;21;44;2.10;10;0.48;4
2022;5;30;13:00;21;27;1.29;11;0.52;2
2022;5;30;14:00;21;36;1.71;8;0.38;4
2022;5;30;15:00;21;28;1.33;4;0.19;7
2022;5;30;16:00;21;24;1.14;4;0.19;6
2022;5;30;17:00;21;9;0.43;4;0.19;2
2022;5;30;18:00;21;2;0.10;4;0.19;0
2022;5;30;19:00;21;1;0.05;4;0.19;0
2022;5;31;07:00;21;18;0.86;5;0.24;3
2022;5;31;08:00;21;38;1.81;8;0.38;4
2022;5;31;09:00;21;40;1.90;12;0.57;3
2022;5;31;10:00;21;52;2.48;12;0.57;4
2022;5;31;11:00;21;33;1.57;12;0.57;2
2022;5;31;12:00;21;31;1.48;12;0.57;2
2022;5;31;13:00;21;27;1.29;11;0.52;2
2022;5;31;14:00;21;19;0.90;9;0.43;2
2022;5;31;15:00;21;15;0.71;4;0.19;3
2022;5;31;16:00;21;8;0.38;4;0.19;2
2022;5;31;17:00;21;7;0.33;4;0.19;1
2022;5;31;18:00;21;1;0.05;4;0.19;0
2022;6;1;07:00;15;64;4.27;5;0.33;12
2022;6;1;08:00;15;63;4.20;8;0.53;7
2022;6;1;09:00;15;57;3.80;12;0.80;4
2022;6;1;10:00;15;66;4.40;13;0.87;5
2022;6;1;11:00;15;49;3.27;13;0.87;3
2022;6;1;12:00;15;36;2.40;12;0.80;3
2022;6;1;13:00;15;30;2.00;12;0.80;2
2022;6;1;14:00;15;31;2.07;9;0.60;3
2022;6;1;15:00;15;15;1.00;5;0.33;3
2022;6;1;16:00;15;32;2.13;5;0.33;6
2022;6;1;17:00;15;14;0.93;5;0.33;2
2022;6;1;18:00;15;3;0.20;5;0.33;0
2022;6;2;07:00;15;26;1.73;6;0.40;4
2022;6;2;08:00;15;39;2.60;9;0.60;4
2022;6;2;09:00;15;43;2.87;13;0.87;3
2022;6;2;10:00;15;43;2.87;13;0.87;3
2022;6;2;11:00;15;60;4.00;13;0.87;4
2022;6;2;12:00;15;34;2.27;13;0.87;2
2022;6;2;13:00;15;29;1.93;12;0.80;2
2022;6;2;14:00;15;18;1.20;10;0.67;1
2022;6;2;15:00;15;25;1.67;5;0.33;5
2022;6;2;16:00;15;22;1.47;5;0.33;4
2022;6;2;17:00;15;9;0.60;5;0.33;1
2022;6;2;18:00;15;2;0.13;5;0.33;0
2022;6;3;07:00;15;9;0.60;5;0.33;1
2022;6;3;08:00;15;30;2.00;7;0.47;4
2022;6;3;09:00;15;27;1.80;10;0.67;2
2022;6;3;10:00;15;41;2.73;11;0.73;3
2022;6;3;11:00;15;25;1.67;11;0.73;2
2022;6;3;12:00;15;21;1.40;11;0.73;1
2022;6;3;13:00;15;19;1.27;10;0.67;1
2022;6;3;14:00;15;19;1.27;9;0.60;2
2022;6;3;15:00;15;14;0.93;5;0.33;2
2022;6;3;16:00;15;15;1.00;4;0.27;3
2022;6;3;17:00;15;6;0.40;4;0.27;1
2022;6;3;18:00;15;2;0.13;4;0.27;0
2022;6;4;09:00;15;1;0.07;1;0.07;1
2022;6;4;10:00;15;1;0.07;1;0.07;1
2022;6;4;15:00;15;1;0.07;0;0.00;1
2022;6;4;16:00;15;2;0.13;0;0.00;2
2022;6;5;16:00;15;1;0.07;1;0.07;1
2022;6;5;17:00;15;1;0.07;1;0.07;1
2022;6;6;07:00;15;23;1.53;6;0.40;3
2022;6;6;08:00;15;54;3.60;9;0.60;6
2022;6;6;09:00;15;57;3.80;13;0.87;4
2022;6;6;10:00;15;56;3.73;13;0.87;4
2022;6;6;11:00;15;53;3.53;12;0.80;4
2022;6;6;12:00;15;46;3.07;12;0.80;3
2022;6;6;13:00;15;32;2.13;11;0.73;2
2022;6;6;14:00;15;37;2.47;8;0.53;4
2022;6;6;15:00;15;34;2.27;4;0.27;8
2022;6;6;16:00;15;21;1.40;5;0.33;4
2022;6;6;17:00;15;21;1.40;5;0.33;4
2022;6;6;18:00;15;5;0.33;5;0.33;1
2022;6;7;07:00;15;13;0.87;6;0.40;2
2022;6;7;08:00;15;38;2.53;9;0.60;4
2022;6;7;09:00;15;57;3.80;13;0.87;4
2022;6;7;10:00;15;53;3.53;13;0.87;4
2022;6;7;11:00;15;59;3.93;13;0.87;4
2022;6;7;12:00;15;49;3.27;13;0.87;3
2022;6;7;13:00;15;16;1.07;12;0.80;1
2022;6;7;14:00;15;36;2.40;10;0.67;3
2022;6;7;15:00;15;30;2.00;5;0.33;6
2022;6;7;16:00;15;20;1.33;5;0.33;4
2022;6;7;17:00;15;10;0.67;5;0.33;2
2022;6;7;18:00;15;8;0.53;5;0.33;1
2022;6;8;07:00;15;22;1.47;6;0.40;3
2022;6;8;08:00;15;42;2.80;9;0.60;4
2022;6;8;09:00;15;66;4.40;13;0.87;5
2022;6;8;10:00;15;63;4.20;13;0.87;4
2022;6;8;11:00;15;53;3.53;13;0.87;4
2022;6;8;12:00;15;31;2.07;13;0.87;2
2022;6;8;13:00;15;29;1.93;12;0.80;2
2022;6;8;14:00;15;16;1.07;9;0.60;1
2022;6;8;15:00;15;24;1.60;5;0.33;4
2022;6;8;16:00;15;24;1.60;5;0.33;4
2022;6;8;17:00;15;6;0.40;5;0.33;1
2022;6;8;18:00;15;6;0.40;5;0.33;1
2022;6;9;07:00;15;16;1.07;6;0.40;2
2022;6;9;08:00;15;29;1.93;9;0.60;3
2022;6;9;09:00;15;52;3.47;13;0.87;4
2022;6;9;10:00;15;49;3.27;13;0.87;3
2022;6;9;11:00;15;49;3.27;13;0.87;3
2022;6;9;12:00;15;36;2.40;13;0.87;2
2022;6;9;13:00;15;18;1.20;11;0.73;1
2022;6;9;14:00;15;31;2.07;8;0.53;3
2022;6;9;15:00;15;21;1.40;5;0.33;4
2022;6;9;16:00;15;17;1.13;5;0.33;3
2022;6;9;17:00;15;11;0.73;5;0.33;2
2022;6;9;18:00;15;5;0.33;5;0.33;1
2022;6;10;07:00;15;17;1.13;7;0.47;2
2022;6;10;08:00;15;27;1.80;9;0.60;3
2022;6;10;09:00;15;51;3.40;13;0.87;3
2022;6;10;10:00;15;54;3.60;13;0.87;4
2022;6;10;11:00;15;38;2.53;13;0.87;2
2022;6;10;12:00;15;32;2.13;13;0.87;2
2022;6;10;13:00;15;17;1.13;12;0.80;1
2022;6;10;14:00;15;24;1.60;9;0.60;2
2022;6;10;15:00;15;15;1.00;6;0.40;2
2022;6;10;16:00;15;8;0.53;5;0.33;1
2022;6;10;17:00;15;7;0.47;5;0.33;1
2022;6;10;18:00;15;2;0.13;5;0.33;0
2022;6;11;08:00;15;3;0.20;1;0.07;3
2022;6;11;09:00;15;1;0.07;1;0.07;1
2022;6;11;10:00;15;3;0.20;1;0.07;3
2022;6;11;12:00;15;1;0.07;1;0.07;1
2022;6;11;13:00;15;3;0.20;1;0.07;3
2022;6;11;15:00;15;1;0.07;1;0.07;1
2022;6;11;17:00;15;4;0.27;1;0.07;4
2022;6;11;18:00;15;1;0.07;1;0.07;1
2022;6;12;08:00;15;1;0.07;1;0.07;1
2022;6;12;09:00;15;1;0.07;1;0.07;1
2022;6;12;11:00;15;1;0.07;1;0.07;1
2022;6;12;12:00;15;1;0.07;1;0.07;1
2022;6;12;19:00;15;1;0.07;1;0.07;1
2022;6;13;07:00;15;21;1.40;7;0.47;3
2022;6;13;08:00;15;53;3.53;10;0.67;5
2022;6;13;09:00;15;40;2.67;13;0.87;3
2022;6;13;10:00;15;54;3.60;13;0.87;4
2022;6;13;11:00;15;57;3.80;13;0.87;4
2022;6;13;12:00;15;32;2.13;13;0.87;2
2022;6;13;13:00;15;24;1.60;10;0.67;2
2022;6;13;14:00;15;24;1.60;7;0.47;3
2022;6;13;15:00;15;16;1.07;4;0.27;4
2022;6;13;16:00;15;26;1.73;5;0.33;5
2022;6;13;17:00;15;8;0.53;5;0.33;1
2022;6;13;18:00;15;2;0.13;5;0.33;0
2022;6;14;07:00;15;16;1.07;7;0.47;2
2022;6;14;08:00;15;32;2.13;10;0.67;3
2022;6;14;09:00;15;62;4.13;13;0.87;4
2022;6;14;10:00;15;49;3.27;13;0.87;3
2022;6;14;11:00;15;54;3.60;13;0.87;4
2022;6;14;12:00;15;31;2.07;13;0.87;2
2022;6;14;13:00;15;28;1.87;12;0.80;2
2022;6;14;14:00;15;16;1.07;8;0.53;2
2022;6;14;15:00;15;25;1.67;5;0.33;5
2022;6;14;16:00;15;11;0.73;5;0.33;2
2022;6;14;17:00;15;7;0.47;5;0.33;1
2022;6;14;18:00;15;2;0.13;5;0.33;0
2022;6;15;07:00;15;41;2.73;6;0.40;6
2022;6;15;08:00;15;68;4.53;9;0.60;7
2022;6;15;09:00;15;102;6.80;13;0.87;7
2022;6;15;10:00;15;65;4.33;13;0.87;5
2022;6;15;11:00;15;48;3.20;13;0.87;3
2022;6;15;12:00;15;33;2.20;13;0.87;2
2022;6;15;13:00;15;28;1.87;12;0.80;2
2022;6;15;14:00;15;21;1.40;10;0.67;2
2022;6;15;15:00;15;25;1.67;5;0.33;5
2022;6;15;16:00;15;33;2.20;5;0.33;6
2022;6;15;17:00;15;20;1.33;5;0.33;4
2022;6;15;18:00;15;6;0.40;5;0.33;1
2022;6;16;07:00;15;16;1.07;7;0.47;2
2022;6;16;08:00;15;37;2.47;9;0.60;4
2022;6;16;09:00;15;38;2.53;11;0.73;3
2022;6;16;10:00;15;37;2.47;11;0.73;3
2022;6;16;11:00;15;37;2.47;11;0.73;3
2022;6;16;12:00;15;24;1.60;11;0.73;2
2022;6;16;13:00;15;20;1.33;11;0.73;1
2022;6;16;14:00;15;17;1.13;8;0.53;2
2022;6;16;15:00;15;18;1.20;5;0.33;3
2022;6;16;16:00;15;17;1.13;5;0.33;3
2022;6;16;17:00;15;7;0.47;5;0.33;1
2022;6;16;18:00;15;1;0.07;5;0.33;0
2022;6;17;07:00;15;4;0.27;0;0.00;4
2022;6;17;08:00;15;5;0.33;1;0.07;5
2022;6;17;09:00;15;20;1.33;1;0.07;20
2022;6;17;10:00;15;11;0.73;1;0.07;11
2022;6;17;11:00;15;6;0.40;1;0.07;6
2022;6;17;12:00;15;6;0.40;1;0.07;6
2022;6;17;13:00;15;3;0.20;1;0.07;3
2022;6;17;14:00;15;3;0.20;1;0.07;3
2022;6;17;15:00;15;8;0.53;1;0.07;8
2022;6;17;16:00;15;5;0.33;1;0.07;5
2022;6;17;17:00;15;1;0.07;1;0.07;1
2022;6;18;09:00;15;1;0.07;1;0.07;1
2022;6;18;12:00;15;1;0.07;1;0.07;1
2022;6;18;17:00;15;1;0.07;1;0.07;1
2022;6;19;08:00;15;1;0.07;1;0.07;1
2022;6;19;12:00;15;1;0.07;1;0.07;1
2022;6;19;13:00;15;1;0.07;1;0.07;1
2022;6;20;07:00;15;14;0.93;6;0.40;2
2022;6;20;08:00;15;42;2.80;9;0.60;4
2022;6;20;09:00;15;54;3.60;13;0.87;4
2022;6;20;10:00;15;65;4.33;13;0.87;5
